RESTAURANT_ID,DATE,STAFFING_BLOCK,STAFF_ON_DUTY
R10001,2018-07-26,1,3
R10003,2018-10-02,1,9
R10004,2018-12-21,2,8
R10002,2018-07-07,3,3
R10002,2018-08-25,1,8
R10007,2018-05-12,3,3
R10006,2018-08-02,2,3
R10002,2018-10-21,2,5
R10007,2018-01-19,2,4
R10004,2018-11-03,3,6
R10006,2018-10-26,3,4
R10001,2018-05-09,3,7
R10001,2018-04-02,1,3
R10003,2018-11-16,1,9
R10005,2018-11-26,3,3
R10005,2018-10-15,2,4
R10002,2018-12-12,2,4
R10005,2018-03-16,3,3
R10006,2018-06-09,2,3
R10008,2018-09-20,3,4
R10001,2018-04-11,3,8
R10002,2018-01-27,3,3
R10007,2018-03-18,1,6
R10002,2018-02-10,3,3
R10004,2018-05-20,1,12
R10003,2018-12-11,3,3
R10005,2018-04-28,3,3
R10001,2018-07-07,3,4
R10006,2018-09-25,1,4
R10002,2018-08-30,2,3
R10002,2018-01-23,1,8
R10007,2018-09-21,2,3
R10007,2018-04-17,1,6
R10001,2018-02-09,2,5
R10005,2018-06-02,3,3
R10008,2018-05-09,3,4
R10005,2018-09-01,1,6
R10004,2018-12-06,2,8
R10004,2018-07-30,1,8
R10001,2018-12-11,1,3
R10004,2018-07-02,3,4
R10006,2018-09-02,1,5
R10005,2018-12-20,2,4
R10006,2018-07-12,2,3
R10007,2018-04-15,1,6
R10008,2018-05-19,2,5
R10002,2018-07-15,2,4
R10003,2018-01-01,2,4
R10008,2018-06-11,1,6
R10007,2018-05-30,3,3
R10006,2018-01-28,1,5
R10008,2018-11-04,2,5
R10002,2018-11-04,1,10
R10005,2018-03-31,3,3
R10006,2018-10-24,1,6
R10001,2018-07-16,2,3
R10004,2018-12-08,1,13
R10003,2018-05-16,1,8
R10004,2018-03-17,3,6
R10001,2018-09-11,3,7
R10002,2018-02-11,3,3
R10005,2018-01-06,3,3
R10001,2018-11-05,1,2
R10003,2018-06-05,2,4
R10001,2018-02-24,2,5
R10006,2018-08-26,1,4
R10007,2018-05-02,1,5
R10007,2018-08-14,1,5
R10002,2018-03-25,1,10
R10007,2018-11-18,3,3
R10005,2018-04-16,3,3
R10001,2018-07-27,3,4
R10008,2018-06-25,1,6
R10007,2018-03-04,1,6
R10001,2018-03-07,3,9
R10001,2018-09-04,1,3
R10005,2018-08-03,1,6
R10008,2018-04-05,1,8
R10007,2018-08-07,2,3
R10004,2018-03-07,1,12
R10007,2018-05-14,2,2
R10002,2018-04-19,1,10
R10005,2018-03-26,2,4
R10002,2018-12-30,3,3
R10008,2018-09-18,2,5
R10004,2018-07-10,1,8
R10008,2018-12-27,3,4
R10006,2018-09-22,3,3
R10005,2018-12-23,2,4
R10001,2018-08-15,3,5
R10004,2018-06-13,2,6
R10002,2018-10-13,2,5
R10008,2018-08-18,2,4
R10002,2018-07-27,3,3
R10001,2018-05-09,2,4
R10008,2018-05-31,1,7
R10003,2018-10-16,1,9
R10008,2018-07-25,1,5
R10007,2018-06-24,3,3
R10007,2018-02-01,1,6
R10003,2018-10-09,3,3
R10006,2018-09-25,2,4
R10002,2018-06-26,2,4
R10001,2018-08-04,3,5
R10004,2018-07-10,3,4
R10005,2018-08-07,1,6
R10002,2018-04-15,1,10
R10008,2018-07-07,3,3
R10005,2018-04-07,3,3
R10001,2018-10-24,1,3
R10008,2018-11-11,3,4
R10001,2018-06-24,3,6
R10001,2018-07-15,2,3
R10001,2018-12-19,2,4
R10008,2018-11-18,1,8
R10004,2018-11-10,2,8
R10008,2018-01-15,2,5
R10005,2018-04-30,1,7
R10004,2018-05-25,3,6
R10002,2018-05-02,1,9
R10001,2018-05-22,1,3
R10002,2018-10-13,1,10
R10005,2018-10-11,1,7
R10006,2018-09-12,1,5
R10002,2018-05-19,1,9
R10001,2018-03-08,2,5
R10004,2018-04-27,1,13
R10008,2018-12-04,3,4
R10005,2018-06-14,1,6
R10003,2018-09-11,2,4
R10006,2018-06-15,1,5
R10007,2018-11-28,1,6
R10005,2018-03-24,1,7
R10001,2018-04-16,2,5
R10001,2018-04-09,3,8
R10005,2018-01-12,1,7
R10001,2018-07-28,2,3
R10007,2018-10-23,2,4
R10008,2018-02-22,1,7
R10003,2018-05-03,3,3
R10007,2018-08-03,3,3
R10003,2018-08-08,1,6
R10005,2018-02-01,2,4
R10002,2018-07-18,1,7
R10007,2018-07-12,2,3
R10005,2018-09-22,1,6
R10005,2018-03-21,3,3
R10001,2018-12-15,1,3
R10007,2018-05-13,3,3
R10003,2018-08-23,1,6
R10007,2018-09-04,3,3
R10002,2018-12-19,3,3
R10008,2018-03-31,1,7
R10008,2018-09-16,1,7
R10006,2018-12-18,3,3
R10002,2018-09-19,1,8
R10008,2018-09-27,2,5
R10005,2018-09-16,1,6
R10001,2018-09-28,1,3
R10007,2018-08-14,2,3
R10002,2018-11-24,3,3
R10005,2018-01-15,2,4
R10002,2018-06-15,2,4
R10005,2018-11-12,1,7
R10003,2018-06-13,3,3
R10005,2018-06-23,1,6
R10002,2018-12-02,3,3
R10001,2018-06-20,2,3
R10005,2018-07-31,1,5
R10002,2018-12-26,1,9
R10001,2018-05-17,2,4
R10008,2018-04-24,3,4
R10007,2018-01-12,3,3
R10004,2018-09-22,3,6
R10007,2018-06-10,3,3
R10002,2018-12-22,2,5
R10005,2018-06-18,1,6
R10007,2018-11-15,2,4
R10004,2018-11-10,3,6
R10004,2018-06-04,1,12
R10005,2018-08-08,3,2
R10001,2018-07-21,2,3
R10006,2018-01-23,3,3
R10005,2018-06-01,1,6
R10004,2018-11-16,3,6
R10005,2018-11-06,3,3
R10004,2018-01-07,1,11
R10006,2018-09-29,3,3
R10006,2018-10-07,2,4
R10001,2018-04-14,2,5
R10004,2018-07-22,3,4
R10008,2018-11-26,1,8
R10006,2018-12-22,1,6
R10005,2018-03-24,2,4
R10007,2018-02-13,3,3
R10007,2018-02-28,1,5
R10002,2018-04-16,1,10
R10004,2018-10-01,1,13
R10001,2018-05-08,1,3
R10004,2018-12-21,1,13
R10006,2018-05-18,3,3
R10004,2018-10-31,3,6
R10005,2018-08-16,3,3
R10006,2018-04-29,3,3
R10006,2018-02-24,1,6
R10001,2018-12-29,1,3
R10003,2018-12-04,2,5
R10004,2018-03-28,1,12
R10004,2018-02-27,2,8
R10005,2018-12-07,3,3
R10008,2018-09-03,2,4
R10003,2018-03-20,2,5
R10008,2018-03-16,1,7
R10008,2018-09-03,3,4
R10004,2018-11-06,2,8
R10008,2018-09-21,1,7
R10002,2018-09-26,2,4
R10002,2018-09-01,3,3
R10006,2018-03-12,1,6
R10007,2018-02-06,2,4
R10006,2018-10-27,1,6
R10008,2018-11-20,1,8
R10008,2018-09-05,2,5
R10002,2018-10-07,2,5
R10007,2018-01-27,2,4
R10005,2018-05-07,3,3
R10004,2018-03-15,3,6
R10008,2018-01-11,1,7
R10004,2018-04-29,3,5
R10001,2018-11-01,3,8
R10005,2018-01-17,2,4
R10003,2018-08-28,1,6
R10005,2018-03-18,1,6
R10008,2018-06-20,1,6
R10006,2018-12-04,3,3
R10003,2018-07-23,2,4
R10008,2018-10-20,2,5
R10002,2018-09-09,2,4
R10003,2018-05-30,1,8
R10005,2018-04-07,1,7
R10002,2018-02-16,2,5
R10002,2018-02-28,3,3
R10003,2018-12-21,2,5
R10008,2018-02-06,1,7
R10001,2018-08-05,1,2
R10004,2018-05-07,1,12
R10004,2018-07-12,1,8
R10006,2018-04-24,2,4
R10006,2018-08-16,1,4
R10005,2018-06-13,3,3
R10007,2018-07-02,3,3
R10003,2018-07-09,3,3
R10008,2018-03-08,3,6
R10005,2018-12-18,3,3
R10006,2018-07-09,3,3
R10001,2018-05-02,2,4
R10007,2018-12-18,3,3
R10005,2018-09-05,3,3
R10001,2018-04-28,1,3
R10007,2018-12-13,2,4
R10002,2018-03-11,2,5
R10004,2018-02-08,1,13
R10001,2018-05-28,1,3
R10002,2018-08-28,2,4
R10005,2018-01-07,3,3
R10008,2018-10-19,3,4
R10004,2018-08-28,1,9
R10007,2018-03-28,2,4
R10004,2018-09-17,3,6
R10004,2018-01-23,2,7
R10005,2018-04-13,1,7
R10005,2018-10-09,3,3
R10002,2018-12-08,2,5
R10008,2018-03-30,2,5
R10006,2018-11-30,3,3
R10005,2018-07-17,2,3
R10005,2018-12-15,3,3
R10005,2018-04-26,1,7
R10002,2018-09-11,2,4
R10004,2018-03-27,3,6
R10006,2018-07-22,1,4
R10004,2018-04-24,3,6
R10002,2018-09-18,2,4
R10001,2018-10-01,2,4
R10003,2018-05-25,2,4
R10007,2018-11-27,1,6
R10002,2018-07-11,3,3
R10006,2018-11-11,1,6
R10005,2018-07-16,3,3
R10005,2018-04-08,1,7
R10006,2018-08-20,3,3
R10002,2018-11-25,1,10
R10006,2018-04-16,3,3
R10003,2018-05-02,3,3
R10007,2018-06-20,1,5
R10002,2018-04-25,3,3
R10008,2018-06-30,1,6
R10003,2018-06-04,2,4
R10003,2018-01-30,3,3
R10006,2018-11-23,3,3
R10005,2018-01-11,1,7
R10006,2018-12-18,2,4
R10001,2018-10-08,2,4
R10004,2018-09-03,3,6
R10004,2018-08-27,3,5
R10004,2018-09-29,1,11
R10007,2018-06-15,1,5
R10001,2018-01-09,2,4
R10008,2018-05-17,1,7
R10002,2018-05-01,1,9
R10005,2018-05-18,3,3
R10004,2018-01-13,3,5
R10006,2018-10-16,2,4
R10001,2018-07-20,1,3
R10001,2018-11-25,3,8
R10004,2018-07-06,2,5
R10005,2018-07-30,1,6
R10003,2018-08-15,1,6
R10007,2018-07-22,3,3
R10008,2018-04-08,2,5
R10001,2018-04-30,2,5
R10007,2018-10-07,1,6
R10008,2018-07-14,1,5
R10002,2018-09-24,1,8
R10001,2018-10-13,2,4
R10002,2018-11-10,2,5
R10002,2018-09-19,2,3
R10005,2018-01-27,3,3
R10002,2018-01-21,3,3
R10002,2018-10-19,2,5
R10005,2018-06-17,2,3
R10001,2018-05-02,3,7
R10006,2018-06-01,1,4
R10004,2018-04-19,2,8
R10001,2018-08-02,3,5
R10002,2018-03-24,1,9
R10003,2018-11-01,2,2
R10004,2018-11-01,2,8
R10007,2018-02-23,1,6
R10005,2018-02-27,3,5
R10004,2018-02-01,2,8
R10004,2018-02-17,1,13
R10004,2018-11-20,1,14
R10002,2018-11-17,1,10
R10001,2018-07-16,1,3
R10001,2018-11-27,1,3
R10004,2018-05-29,3,6
R10007,2018-06-15,2,3
R10001,2018-05-17,1,3
R10004,2018-05-14,1,12
R10005,2018-04-20,1,7
R10005,2018-06-17,1,6
R10007,2018-08-24,2,3
R10007,2018-11-03,2,4
R10005,2018-02-12,3,5
R10001,2018-04-19,1,3
R10008,2018-08-18,1,6
R10002,2018-01-05,3,2
R10004,2018-08-13,2,5
R10006,2018-12-11,3,3
R10002,2018-11-05,2,5
R10005,2018-03-26,1,7
R10005,2018-09-08,2,3
R10004,2018-01-06,2,7
R10006,2018-01-30,3,3
R10008,2018-08-16,3,3
R10002,2018-08-02,3,3
R10007,2018-02-22,1,6
R10006,2018-11-20,1,6
R10004,2018-09-24,1,11
R10005,2018-11-02,1,7
R10004,2018-04-11,1,13
R10004,2018-10-17,2,8
R10004,2018-04-06,2,8
R10007,2018-03-14,3,3
R10006,2018-10-04,3,4
R10005,2018-10-01,2,4
R10007,2018-12-16,3,2
R10004,2018-11-07,1,14
R10001,2018-09-13,3,5
R10001,2018-08-03,1,3
R10004,2018-09-09,1,11
R10003,2018-05-22,2,4
R10006,2018-07-14,3,3
R10002,2018-07-16,1,7
R10002,2018-11-16,2,5
R10004,2018-10-05,2,8
R10005,2018-09-10,1,6
R10006,2018-05-05,2,2
R10004,2018-06-27,1,12
R10002,2018-06-08,1,7
R10004,2018-03-31,1,12
R10008,2018-10-13,1,6
R10005,2018-07-02,3,3
R10008,2018-10-24,2,5
R10001,2018-03-30,3,10
R10006,2018-08-01,3,3
R10007,2018-10-31,2,4
R10006,2018-07-16,2,3
R10006,2018-09-24,2,4
R10007,2018-10-22,1,6
R10004,2018-12-01,2,8
R10006,2018-12-19,2,4
R10007,2018-05-25,3,2
R10003,2018-05-10,3,3
R10006,2018-01-23,1,5
R10003,2018-07-24,2,4
R10001,2018-08-16,1,3
R10005,2018-11-01,2,4
R10008,2018-05-21,1,7
R10004,2018-11-13,2,8
R10004,2018-10-09,1,13
R10001,2018-05-20,1,3
R10008,2018-11-20,2,5
R10001,2018-01-02,1,3
R10007,2018-11-23,1,6
R10006,2018-06-18,2,3
R10006,2018-06-20,3,3
R10005,2018-11-16,3,3
R10005,2018-01-28,1,6
R10006,2018-07-16,1,4
R10006,2018-03-17,3,3
R10005,2018-12-04,1,7
R10005,2018-03-07,2,4
R10007,2018-11-08,1,6
R10005,2018-05-04,2,4
R10007,2018-07-04,2,3
R10005,2018-02-09,2,4
R10007,2018-10-23,3,3
R10005,2018-07-24,1,6
R10001,2018-07-17,2,3
R10003,2018-05-29,1,8
R10003,2018-03-21,2,5
R10007,2018-02-14,1,6
R10002,2018-02-06,2,5
R10008,2018-03-29,2,5
R10003,2018-08-13,3,3
R10002,2018-10-11,1,10
R10003,2018-08-08,3,3
R10007,2018-08-16,2,3
R10005,2018-09-03,3,3
R10006,2018-07-20,2,2
R10007,2018-04-26,1,6
R10002,2018-09-10,1,8
R10001,2018-05-03,1,3
R10001,2018-11-15,2,3
R10002,2018-08-22,1,7
R10005,2018-06-21,2,3
R10005,2018-09-08,3,3
R10004,2018-12-24,2,8
R10001,2018-05-20,2,4
R10002,2018-11-29,1,10
R10004,2018-08-03,3,5
R10002,2018-07-26,2,4
R10008,2018-07-16,1,6
R10008,2018-01-09,3,4
R10004,2018-04-18,2,8
R10008,2018-02-01,1,7
R10008,2018-05-06,2,5
R10006,2018-12-08,2,4
R10002,2018-03-22,1,10
R10001,2018-05-01,3,7
R10007,2018-02-01,2,4
R10007,2018-01-18,3,3
R10004,2018-10-05,1,12
R10001,2018-02-26,1,3
R10004,2018-07-17,3,4
R10001,2018-05-14,3,7
R10007,2018-07-17,3,3
R10007,2018-10-17,2,4
R10007,2018-05-31,2,2
R10007,2018-04-23,1,5
R10001,2018-02-19,3,7
R10008,2018-11-27,3,4
R10006,2018-09-18,2,4
R10007,2018-01-23,1,5
R10006,2018-02-11,2,4
R10007,2018-01-13,2,4
R10001,2018-06-24,1,3
R10003,2018-01-29,1,8
R10007,2018-07-23,3,3
R10001,2018-09-01,1,3
R10002,2018-08-17,2,4
R10004,2018-10-17,3,6
R10005,2018-06-10,2,3
R10005,2018-12-10,3,3
R10008,2018-10-06,3,4
R10002,2018-01-10,3,3
R10003,2018-03-26,1,9
R10006,2018-07-06,3,3
R10002,2018-05-31,1,9
R10001,2018-11-19,3,8
R10001,2018-01-01,1,3
R10004,2018-02-16,2,8
R10003,2018-11-30,1,9
R10007,2018-12-28,2,4
R10006,2018-02-17,2,4
R10002,2018-08-05,3,3
R10007,2018-10-25,1,6
R10008,2018-09-28,2,5
R10002,2018-10-24,1,10
R10005,2018-02-26,2,4
R10007,2018-10-29,1,5
R10006,2018-02-07,2,4
R10008,2018-04-09,2,5
R10001,2018-06-20,1,3
R10005,2018-04-01,1,7
R10002,2018-10-25,2,5
R10002,2018-09-09,3,3
R10007,2018-06-25,2,3
R10008,2018-02-27,2,5
R10005,2018-09-05,1,6
R10006,2018-07-22,2,3
R10006,2018-05-01,2,4
R10002,2018-10-20,1,10
R10005,2018-06-07,2,3
R10006,2018-08-10,3,3
R10007,2018-03-30,2,4
R10003,2018-03-22,3,3
R10007,2018-02-17,3,3
R10008,2018-07-24,2,4
R10001,2018-06-19,3,6
R10004,2018-02-18,3,6
R10002,2018-11-29,3,3
R10007,2018-10-08,1,5
R10007,2018-12-13,3,3
R10002,2018-04-07,1,10
R10001,2018-03-27,2,5
R10006,2018-04-18,2,4
R10002,2018-06-15,3,3
R10007,2018-05-01,2,2
R10007,2018-03-01,1,6
R10004,2018-04-22,3,6
R10008,2018-10-26,3,4
R10002,2018-05-30,2,4
R10003,2018-10-12,2,4
R10005,2018-02-03,1,7
R10008,2018-11-06,1,8
R10006,2018-11-06,2,4
R10007,2018-10-08,2,4
R10005,2018-12-01,3,3
R10004,2018-07-31,2,5
R10004,2018-07-29,2,5
R10001,2018-06-07,1,3
R10008,2018-09-25,1,7
R10008,2018-06-29,3,3
R10005,2018-06-11,2,3
R10001,2018-04-18,1,3
R10006,2018-12-28,1,6
R10006,2018-07-02,1,3
R10001,2018-09-17,1,3
R10004,2018-01-05,2,6
R10007,2018-04-05,2,4
R10004,2018-04-23,2,8
R10007,2018-11-13,2,4
R10008,2018-11-27,2,5
R10002,2018-06-04,1,7
R10007,2018-06-18,1,5
R10007,2018-03-03,3,3
R10002,2018-06-22,2,4
R10002,2018-08-07,2,4
R10003,2018-12-12,1,9
R10002,2018-03-18,3,3
R10004,2018-04-21,2,8
R10008,2018-03-31,2,5
R10005,2018-01-03,2,4
R10001,2018-11-11,2,3
R10002,2018-08-18,2,4
R10002,2018-07-23,2,4
R10003,2018-11-15,1,9
R10005,2018-09-12,1,6
R10003,2018-10-22,3,3
R10002,2018-06-14,2,4
R10005,2018-05-15,1,7
R10001,2018-09-19,3,7
R10004,2018-02-28,3,6
R10002,2018-11-05,1,10
R10008,2018-04-17,2,5
R10004,2018-08-18,2,5
R10006,2018-07-23,2,3
R10005,2018-06-19,3,3
R10008,2018-07-26,3,3
R10003,2018-04-25,1,9
R10002,2018-01-05,1,8
R10005,2018-12-12,1,7
R10001,2018-02-07,2,4
R10005,2018-10-12,1,7
R10007,2018-05-13,2,2
R10005,2018-05-10,2,4
R10004,2018-06-23,1,12
R10001,2018-12-17,3,7
R10005,2018-04-10,1,7
R10007,2018-11-11,1,6
R10008,2018-05-01,2,4
R10004,2018-01-15,1,11
R10001,2018-11-08,1,3
R10001,2018-11-09,3,8
R10004,2018-08-07,3,5
R10001,2018-02-10,1,3
R10002,2018-07-24,2,4
R10003,2018-10-26,2,4
R10005,2018-11-10,2,4
R10007,2018-12-30,3,3
R10006,2018-10-20,1,6
R10001,2018-05-21,3,7
R10002,2018-05-04,1,9
R10005,2018-11-21,3,3
R10004,2018-10-19,1,13
R10001,2018-04-07,3,8
R10006,2018-02-10,3,3
R10007,2018-09-03,1,5
R10007,2018-03-31,1,6
R10007,2018-03-29,1,6
R10004,2018-12-26,2,8
R10008,2018-08-10,2,4
R10001,2018-12-12,2,4
R10004,2018-09-11,1,11
R10001,2018-10-29,3,8
R10007,2018-04-23,2,4
R10001,2018-11-07,2,3
R10007,2018-03-06,2,4
R10001,2018-09-24,1,3
R10002,2018-05-27,2,4
R10004,2018-11-03,1,14
R10008,2018-12-29,3,4
R10008,2018-09-11,3,4
R10001,2018-09-10,3,7
R10006,2018-11-18,2,3
R10008,2018-10-13,3,4
R10003,2018-04-30,3,3
R10007,2018-11-24,3,3
R10002,2018-02-08,2,5
R10007,2018-03-23,2,4
R10006,2018-05-11,1,5
R10004,2018-03-19,3,6
R10006,2018-08-19,1,3
R10002,2018-07-31,1,7
R10001,2018-05-14,1,3
R10007,2018-04-24,2,4
R10001,2018-06-26,3,6
R10004,2018-08-11,2,5
R10001,2018-12-17,1,3
R10006,2018-01-07,3,3
R10006,2018-05-01,1,5
R10008,2018-03-07,2,5
R10005,2018-09-21,3,3
R10002,2018-09-04,2,4
R10005,2018-07-31,2,3
R10005,2018-02-27,2,4
R10004,2018-11-21,1,14
R10006,2018-02-01,3,3
R10005,2018-02-08,2,4
R10008,2018-05-26,1,7
R10008,2018-06-26,1,6
R10005,2018-10-03,3,3
R10004,2018-08-31,1,9
R10008,2018-05-23,3,4
R10005,2018-04-25,2,4
R10008,2018-06-29,1,6
R10005,2018-12-08,3,3
R10008,2018-07-15,2,4
R10005,2018-06-18,2,3
R10005,2018-06-15,2,3
R10001,2018-01-27,1,3
R10006,2018-08-27,1,4
R10008,2018-07-11,3,3
R10001,2018-10-23,2,4
R10001,2018-02-06,2,5
R10002,2018-08-21,1,8
R10005,2018-12-13,2,3
R10007,2018-04-06,1,6
R10008,2018-12-30,1,8
R10001,2018-12-13,1,3
R10002,2018-09-27,3,3
R10007,2018-01-02,1,5
R10002,2018-03-18,2,5
R10002,2018-01-01,1,9
R10001,2018-10-06,1,3
R10006,2018-02-16,3,3
R10003,2018-09-17,1,7
R10007,2018-12-16,1,6
R10006,2018-10-29,3,4
R10005,2018-09-18,1,6
R10006,2018-05-08,3,3
R10006,2018-01-12,1,5
R10001,2018-01-14,1,3
R10008,2018-06-17,2,4
R10001,2018-09-03,3,7
R10001,2018-02-23,1,3
R10006,2018-01-03,2,4
R10004,2018-08-23,2,5
R10001,2018-10-13,3,8
R10001,2018-10-18,3,8
R10007,2018-07-11,2,3
R10002,2018-03-16,2,4
R10007,2018-05-17,2,2
R10001,2018-11-21,1,3
R10002,2018-06-08,2,4
R10002,2018-08-29,2,3
R10007,2018-11-04,1,6
R10004,2018-03-17,1,10
R10002,2018-06-29,3,3
R10004,2018-09-09,2,7
R10006,2018-01-17,3,3
R10008,2018-05-03,1,6
R10003,2018-10-11,3,3
R10006,2018-12-16,3,3
R10004,2018-04-19,1,13
R10004,2018-06-21,2,6
R10007,2018-04-18,2,4
R10004,2018-07-28,2,5
R10003,2018-01-31,3,3
R10002,2018-07-17,2,4
R10007,2018-01-26,2,4
R10007,2018-10-09,1,6
R10003,2018-12-14,3,3
R10008,2018-03-17,1,7
R10002,2018-01-02,1,9
R10001,2018-06-21,2,3
R10007,2018-01-10,1,5
R10005,2018-11-08,2,4
R10008,2018-05-07,2,5
R10008,2018-06-13,2,4
R10003,2018-01-19,3,3
R10002,2018-01-20,3,3
R10005,2018-09-17,3,3
R10004,2018-03-26,3,6
R10005,2018-10-10,2,4
R10004,2018-10-13,3,6
R10002,2018-02-11,1,10
R10008,2018-01-03,3,4
R10004,2018-10-25,2,8
R10006,2018-11-04,2,4
R10006,2018-04-15,1,6
R10006,2018-07-25,2,3
R10006,2018-10-10,1,6
R10007,2018-03-25,1,6
R10006,2018-09-22,2,4
R10006,2018-02-13,3,3
R10004,2018-07-12,2,5
R10002,2018-09-22,2,4
R10002,2018-07-12,2,4
R10005,2018-03-27,2,4
R10003,2018-03-19,1,9
R10001,2018-11-27,3,8
R10004,2018-12-14,1,13
R10006,2018-11-01,3,3
R10007,2018-05-15,1,5
R10002,2018-08-26,1,7
R10004,2018-05-31,3,6
R10008,2018-08-29,2,4
R10004,2018-11-29,2,8
R10007,2018-04-04,1,6
R10008,2018-06-20,2,4
R10008,2018-11-06,2,5
R10006,2018-02-09,3,3
R10005,2018-11-03,2,4
R10002,2018-05-24,3,3
R10008,2018-10-27,1,7
R10001,2018-06-14,2,3
R10004,2018-01-09,3,5
R10006,2018-09-23,1,5
R10001,2018-05-11,1,3
R10008,2018-04-28,2,5
R10005,2018-12-07,2,4
R10004,2018-03-02,2,8
R10003,2018-09-27,3,3
R10005,2018-09-26,3,3
R10005,2018-01-10,2,4
R10001,2018-05-01,1,2
R10007,2018-08-30,1,5
R10004,2018-12-07,3,6
R10001,2018-10-27,3,8
R10006,2018-05-02,3,3
R10001,2018-10-20,1,3
R10005,2018-05-05,2,4
R10006,2018-04-19,3,3
R10007,2018-01-02,2,4
R10008,2018-03-19,1,7
R10005,2018-07-21,1,6
R10002,2018-09-01,1,8
R10007,2018-06-03,3,3
R10007,2018-02-01,3,3
R10007,2018-12-12,2,4
R10005,2018-10-04,3,3
R10006,2018-11-13,1,6
R10003,2018-03-05,1,9
R10002,2018-05-31,2,4
R10003,2018-03-22,2,5
R10007,2018-05-05,1,5
R10004,2018-05-10,3,6
R10007,2018-11-10,2,4
R10004,2018-02-10,3,6
R10007,2018-01-26,1,5
R10008,2018-12-27,2,5
R10001,2018-06-01,1,3
R10008,2018-01-07,2,5
R10005,2018-06-25,1,6
R10002,2018-06-27,1,8
R10003,2018-08-01,2,3
R10002,2018-01-18,2,5
R10004,2018-11-24,1,14
R10003,2018-10-15,2,4
R10002,2018-04-21,1,10
R10007,2018-07-05,3,3
R10004,2018-10-02,3,5
R10003,2018-10-19,2,4
R10001,2018-12-09,3,7
R10003,2018-03-09,2,5
R10002,2018-07-01,3,3
R10007,2018-02-26,2,4
R10007,2018-01-06,3,3
R10001,2018-02-22,1,3
R10008,2018-06-27,1,6
R10005,2018-06-01,2,3
R10005,2018-06-06,3,3
R10004,2018-01-02,1,11
R10008,2018-06-23,3,3
R10008,2018-08-05,1,6
R10006,2018-10-01,2,4
R10007,2018-06-03,1,5
R10004,2018-03-14,3,6
R10004,2018-08-01,2,4
R10005,2018-05-09,1,7
R10008,2018-06-14,2,4
R10001,2018-08-23,1,2
R10004,2018-09-30,1,11
R10008,2018-03-01,2,5
R10008,2018-08-31,1,6
R10004,2018-04-12,2,8
R10008,2018-10-31,2,5
R10008,2018-10-04,1,7
R10001,2018-11-22,1,3
R10008,2018-06-30,3,3
R10007,2018-07-17,1,4
R10001,2018-02-05,2,5
R10002,2018-10-05,2,5
R10001,2018-10-01,1,3
R10004,2018-01-03,3,5
R10001,2018-02-11,1,3
R10006,2018-08-01,1,4
R10006,2018-02-24,3,2
R10001,2018-05-31,2,3
R10006,2018-03-19,1,6
R10002,2018-03-23,1,10
R10005,2018-12-02,3,3
R10003,2018-04-19,2,5
R10002,2018-10-29,2,5
R10007,2018-09-28,2,4
R10008,2018-02-02,1,7
R10004,2018-03-07,2,8
R10003,2018-04-17,3,3
R10005,2018-04-07,2,4
R10005,2018-03-15,2,4
R10003,2018-01-25,2,4
R10007,2018-06-29,1,5
R10007,2018-11-05,3,3
R10008,2018-04-09,1,8
R10002,2018-08-18,1,8
R10005,2018-02-21,2,4
R10006,2018-07-30,3,3
R10004,2018-10-25,1,13
R10002,2018-12-26,2,5
R10006,2018-02-11,3,3
R10002,2018-06-12,3,3
R10004,2018-11-11,2,8
R10008,2018-10-23,2,5
R10004,2018-01-04,1,11
R10008,2018-06-13,1,6
R10007,2018-03-30,3,3
R10004,2018-12-04,3,6
R10008,2018-01-02,2,5
R10007,2018-07-16,2,3
R10003,2018-05-21,3,3
R10001,2018-07-03,1,3
R10003,2018-01-18,1,8
R10001,2018-06-19,1,3
R10008,2018-02-07,1,7
R10002,2018-02-09,3,3
R10005,2018-06-13,2,3
R10007,2018-10-27,2,3
R10006,2018-04-21,3,3
R10005,2018-04-04,2,4
R10006,2018-11-26,1,6
R10005,2018-03-14,2,4
R10002,2018-12-09,1,9
R10008,2018-07-20,2,4
R10003,2018-07-09,2,4
R10007,2018-10-07,3,3
R10004,2018-04-27,3,6
R10004,2018-08-22,1,9
R10007,2018-04-04,2,4
R10007,2018-02-28,2,4
R10008,2018-03-08,1,7
R10002,2018-02-17,1,10
R10004,2018-05-21,3,6
R10006,2018-05-27,3,3
R10008,2018-04-23,2,5
R10007,2018-05-13,1,4
R10005,2018-03-07,1,7
R10002,2018-07-24,1,7
R10004,2018-12-12,2,8
R10006,2018-10-09,1,5
R10004,2018-07-21,1,7
R10002,2018-07-26,1,7
R10002,2018-04-10,2,5
R10007,2018-09-23,2,4
R10008,2018-05-10,2,5
R10005,2018-08-27,1,6
R10001,2018-01-08,1,3
R10001,2018-07-30,3,4
R10001,2018-11-10,2,2
R10002,2018-11-17,3,3
R10002,2018-05-19,2,4
R10005,2018-11-19,1,7
R10004,2018-11-26,2,8
R10004,2018-10-31,1,13
R10008,2018-02-11,1,7
R10003,2018-07-06,1,7
R10005,2018-01-11,2,4
R10006,2018-09-05,2,4
R10001,2018-12-28,1,3
R10007,2018-02-24,1,6
R10006,2018-08-15,3,3
R10001,2018-06-12,3,6
R10005,2018-01-13,1,6
R10002,2018-01-04,1,9
R10006,2018-05-26,3,3
R10006,2018-03-25,3,3
R10007,2018-02-22,2,4
